form,team,short_name,overallStrength,defenceStrength,attackStrength,strength,assists,bonus,bps,clean_sheets,expected_goals_conceded,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,starts,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,player_ID,position,oppStrength,next5Strength,expectedAssistHistory,expectedGIsHistory,expectedGoalsHistory,expectedGsConcededHistory,BPShistory,ictHistory,valueForMoney
0.0,18,TOT,1230,1310,1150,4,0,0,0,0,0.0,0,0,0.0,0,4,0,0,0,0,1,0,0,2,2,0,50,False,0,502,GK,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1230,1310,1150,4,0,0,0,0,0.0,0,0,0.0,0,4,0,0,0,0,1,0,0,2,2,0,40,False,0,521,GK,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,WHU,1145,1150,1140,3,0,0,0,0,0.0,0,0,0.0,0,3,0,0,0,0,1,0,0,1,1,0,45,False,0,533,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,WOL,1100,1100,1105,3,0,0,0,0,0.0,0,0,0.0,0,14,0,0,0,0,1,0,0,0,1,0,40,False,0,546,GK,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,WOL,1100,1100,1105,3,0,0,0,0,0.0,0,0,0.0,0,14,0,0,0,0,1,0,0,0,1,0,40,False,0,564,GK,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,WOL,1100,1100,1105,3,0,0,0,0,0.0,0,0,0.0,0,14,0,0,0,0,1,0,0,0,1,0,40,False,0,571,GK,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,EVE,1095,1065,1125,3,0,0,0,0,0.0,0,0,0.0,0,10,0,0,0,0,1,0,0,1,0,0,40,True,0,579,GK,3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,NEW,1105,1160,1050,3,0,0,0,0,0.0,0,0,0.0,0,2,0,0,0,0,1,0,0,1,5,0,40,True,0,580,GK,4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3,BOU,1100,1145,1055,3,0,0,0,0,0.0,0,0,0.0,0,19,0,0,0,0,1,0,0,1,1,0,45,True,0,607,GK,3,3.7,0.0,0.0,0.0,0.0,17.0,1.5,0.0
0.0,16,NFO,1100,1080,1125,3,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,1,0,0,1,2,0,40,False,0,636,GK,5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,ARS,1350,1330,1370,5,0,0,0,0,0.0,0,0,0.0,0,16,0,0,0,0,1,0,0,1,2,0,40,True,0,646,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,WHU,1145,1150,1140,3,0,0,0,0,0.0,0,0,0.0,0,3,0,0,0,0,1,0,0,1,1,0,40,False,0,647,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1125,1170,1080,3,0,0,0,0,0.0,0,0,0.0,0,11,0,0,0,0,1,0,0,1,1,0,40,True,0,659,GK,4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,ARS,1365,1360,1370,5,0,0,0,0,0.0,0,0,0.0,0,8,0,0,0,0,2,0,0,1,0,0,40,False,0,18,GK,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1160,1180,1140,4,0,0,0,0,0.0,0,0,0.0,0,9,0,0,0,0,2,0,0,0,4,0,40,True,0,53,GK,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1160,1180,1140,4,0,0,0,0,0.0,0,0,0.0,0,9,0,0,0,0,2,0,0,0,4,0,40,True,0,57,GK,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3,BOU,1100,1075,1130,3,0,0,0,0,0.0,0,0,0.0,0,11,0,0,0,0,2,0,0,1,3,0,40,False,0,80,GK,4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3,BOU,1100,1075,1130,3,0,0,0,0,0.0,0,0,0.0,0,11,0,0,0,0,2,0,0,1,3,0,40,False,0,88,GK,4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1150,1055,3,0,0,0,0,0.0,0,0,0.0,0,10,0,0,0,0,2,0,0,3,0,0,40,False,0,91,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1150,1055,3,0,0,0,0,0.0,0,0,0.0,0,10,0,0,0,0,2,0,0,3,0,0,40,False,0,97,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,ARS,1365,1360,1370,5,0,0,0,0,0.0,0,0,0.0,0,8,0,0,0,0,2,0,0,1,0,0,50,False,0,113,GK,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1150,1055,3,0,0,0,0,0.0,0,0,0.0,0,10,0,0,0,0,2,0,0,3,0,0,40,False,0,116,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0,0,0.0,0,20,0,0,0,0,2,0,0,4,1,0,40,False,0,141,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0,0,0.0,0,20,0,0,0,0,2,0,0,4,1,0,40,False,0,147,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0,0,0.0,0,20,0,0,0,0,2,0,0,4,1,0,45,False,0,152,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0,0,0.0,0,19,0,0,0,0,2,0,0,1,3,0,50,False,0,187,GK,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0,0,0.0,0,19,0,0,0,0,2,0,0,1,3,0,40,False,0,192,GK,3,2.7,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0,0,0.0,0,19,0,0,0,0,2,0,0,1,3,0,40,False,0,215,GK,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1070,1060,1080,3,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,2,0,0,1,0,0,45,True,0,227,GK,5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1070,1060,1080,3,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,2,0,0,1,0,0,40,True,0,233,GK,5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1070,1060,1080,3,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,2,0,0,1,0,0,40,True,0,243,GK,5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,EVE,1100,1080,1125,3,0,0,7,0,3.11,4,0,1.6,90,2,0,0,0,0,2,3,1,0,4,0,45,False,1,263,GK,4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,EVE,1100,1080,1125,3,0,0,0,0,0.0,0,0,0.0,0,2,0,0,0,0,2,0,0,0,4,0,40,False,0,266,GK,4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,10,FUL,1055,1060,1050,3,0,0,0,0,0.0,0,0,0.0,0,4,0,0,0,0,2,0,0,3,0,0,40,True,0,284,GK,3,4.2,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
0.0,11,LIV,1240,1270,1210,4,0,0,0,0,0.0,0,0,0.0,0,3,0,0,0,0,2,0,0,1,3,0,40,True,0,289,GK,3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11,LIV,1240,1270,1210,4,0,0,0,0,0.0,0,0,0.0,0,3,0,0,0,0,2,0,0,1,3,0,40,True,0,301,GK,3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,MCI,1355,1360,1350,5,0,0,0,0,0.0,0,0,0.0,0,15,0,0,0,0,2,0,0,0,1,0,40,True,0,347,GK,3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,MCI,1355,1360,1350,5,0,0,0,0,0.0,0,0,0.0,0,15,0,0,0,0,2,0,0,0,1,0,40,True,0,361,GK,3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,MCI,1355,1360,1350,5,0,0,0,0,0.0,0,0,0.0,0,15,0,0,0,0,2,0,0,0,1,0,40,True,0,367,GK,3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14,MUN,1220,1230,1210,3,0,0,0,0,0.0,0,0,0.0,0,18,0,0,0,0,2,0,0,0,2,0,40,False,0,384,GK,4,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,8,CRY,1100,1085,1120,3,0,0,0,0,0.0,0,0,0.0,0,18,0,0,0,0,2,0,0,0,2,0,45,False,0,385,GK,4,3.2,0.0,0.0,0.0,1.5266666666666666,1.6666666666666667,0.3,0.0
0.0,15,NEW,1280,1355,1210,3,0,0,0,0,0.0,0,0,0.0,0,13,0,0,0,0,2,0,0,0,1,0,40,False,0,408,GK,5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,NEW,1280,1355,1210,3,0,0,0,0,0.0,0,0,0.0,0,13,0,0,0,0,2,0,0,0,1,0,40,False,0,409,GK,5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,NEW,1280,1355,1210,3,0,0,0,0,0.0,0,0,0.0,0,13,0,0,0,0,2,0,0,0,1,0,40,False,0,411,GK,5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,NFO,1065,1080,1050,3,0,0,0,0,0.0,0,0,0.0,0,17,0,0,0,0,2,0,0,1,2,0,40,True,0,448,GK,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,NFO,1065,1080,1050,3,0,0,0,0,0.0,0,0,0.0,0,17,0,0,0,0,2,0,0,1,2,0,45,True,0,449,GK,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0,0,0.0,0,16,0,0,0,0,2,0,0,1,2,0,40,False,0,472,GK,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0,0,0.0,0,16,0,0,0,0,2,0,0,1,2,0,40,False,0,479,GK,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1170,1230,1110,4,0,0,0,0,0.0,0,0,0.0,0,14,0,0,0,0,2,0,0,0,2,0,40,True,0,491,GK,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1170,1230,1110,4,0,0,0,0,0.0,0,0,0.0,0,14,0,0,0,0,2,0,0,0,2,0,40,True,0,498,GK,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1170,1230,1110,4,0,0,0,0,0.0,0,0,0.0,0,14,0,0,0,0,2,0,0,0,2,0,50,True,0,502,GK,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1170,1230,1110,4,0,0,0,0,0.0,0,0,0.0,0,14,0,0,0,0,2,0,0,0,2,0,40,True,0,521,GK,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,WHU,1100,1150,1055,3,0,0,0,0,0.0,0,0,0.0,0,7,0,0,0,0,2,0,0,1,3,0,45,True,0,533,GK,3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,WOL,1100,1115,1085,3,0,0,0,0,0.0,0,0,0.0,0,5,0,0,0,0,2,0,0,4,1,0,40,True,0,546,GK,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,WOL,1100,1115,1085,3,0,0,0,0,0.0,0,0,0.0,0,5,0,0,0,0,2,0,0,4,1,0,40,True,0,564,GK,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,WOL,1100,1115,1085,3,0,0,0,0,0.0,0,0,0.0,0,5,0,0,0,0,2,0,0,4,1,0,40,True,0,571,GK,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,EVE,1100,1080,1125,3,0,0,0,0,0.0,0,0,0.0,0,2,0,0,0,0,2,0,0,0,4,0,40,False,0,579,GK,4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,NEW,1280,1355,1210,3,0,0,0,0,0.0,0,0,0.0,0,13,0,0,0,0,2,0,0,0,1,0,40,False,0,580,GK,5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5,3,BOU,1100,1075,1130,3,0,0,0,0,0.0,0,0,0.0,0,11,0,0,0,0,2,0,0,1,3,0,45,False,0,607,GK,4,3.4,0.0,0.0,0.0,0.94,8.5,0.75,0.0
0.0,16,NFO,1065,1080,1050,3,0,0,0,0,0.0,0,0,0.0,0,17,0,0,0,0,2,0,0,1,2,0,40,True,0,636,GK,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,ARS,1365,1360,1370,5,0,0,0,0,0.0,0,0,0.0,0,8,0,0,0,0,2,0,0,1,0,0,40,False,0,646,GK,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,WHU,1100,1150,1055,3,0,0,0,0,0.0,0,0,0.0,0,7,0,0,0,0,2,0,0,1,3,0,40,True,0,647,GK,3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0,0,0.0,0,19,0,0,0,0,2,0,0,1,3,0,40,False,0,659,GK,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14,MUN,1220,1230,1210,3,0,0,0,0,0.0,0,0,0.0,0,18,0,0,0,0,2,0,0,0,2,0,40,False,0,669,GK,4,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1160,1180,1140,4,0,0,0,0,0.0,0,0,0.0,0,9,0,0,0,0,2,0,0,0,4,0,40,True,0,670,GK,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,ARS,1350,1330,1370,5,0,0,0,0,0.0,0,0,0.0,0,10,0,0,0,0,3,0,0,2,2,0,40,True,0,18,GK,3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1285,1350,1220,4,0,0,0,0,0.0,0,0,0.0,0,6,0,0,0,0,3,0,0,3,1,0,50,False,0,49,GK,2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1285,1350,1220,4,0,0,0,0,0.0,0,0,0.0,0,6,0,0,0,0,3,0,0,3,1,0,40,False,0,57,GK,2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3,BOU,1100,1145,1055,3,0,0,0,0,0.0,0,0,0.0,0,18,0,0,0,0,3,0,0,2,0,0,40,True,0,80,GK,4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
